time,id,x,y,angle,type,speed,pos,lane,slope
93.00,85,401.60,278.36,0.00,DEFAULT_VEHTYPE,12.99,71.16,E2E3_0,0.00
93.00,86,269.40,98.40,90.00,DEFAULT_VEHTYPE,13.55,62.20,C1D1_0,0.00
93.00,87,246.93,401.60,270.00,DEFAULT_VEHTYPE,11.68,45.87,D4C4_0,0.00
93.00,88,40.00,198.40,90.00,DEFAULT_VEHTYPE,9.09,32.80,A2B2_0,0.00
93.00,89,225.54,-1.60,90.00,DEFAULT_VEHTYPE,6.17,18.34,C0D0_0,0.00
93.00,9,98.40,218.34,180.00,DEFAULT_VEHTYPE,3.43,74.46,B3B2_0,0.00
93.00,90,301.60,224.66,0.00,DEFAULT_VEHTYPE,5.79,17.46,D2D3_0,0.00
93.00,91,386.53,401.60,270.00,DEFAULT_VEHTYPE,3.83,10.27,E4D4_0,0.00
93.00,92,201.60,12.30,0.00,DEFAULT_VEHTYPE,0.00,5.10,C0C1_0,0.00
93.00,93,387.70,101.60,270.00,DEFAULT_VEHTYPE,0.00,5.10,E1D1_0,0.00
94.00,0,0.96,-1.22,147.81,DEFAULT_VEHTYPE,5.95,5.46,:A0_0_0,0.00
94.00,10,298.40,179.64,180.00,DEFAULT_VEHTYPE,10.21,13.16,D2D1_0,0.00
94.00,12,101.60,282.82,0.00,DEFAULT_VEHTYPE,3.37,75.62,B2B3_0,0.00
94.00,14,201.60,219.78,0.00,DEFAULT_VEHTYPE,9.50,12.58,C2C3_0,0.00
94.00,15,298.40,275.00,180.00,DEFAULT_VEHTYPE,10.63,17.80,D3D2_0,0.00
94.00,19,301.60,320.90,0.00,DEFAULT_VEHTYPE,9.72,13.70,D3D4_0,0.00
94.00,2,301.60,171.89,0.00,DEFAULT_VEHTYPE,1.89,64.69,D1D2_0,0.00
94.00,22,98.40,226.58,180.00,DEFAULT_VEHTYPE,2.93,66.22,B3B2_0,0.00
94.00,24,301.60,215.45,0.00,DEFAULT_VEHTYPE,6.61,8.25,D2D3_0,0.00
94.00,25,98.40,175.46,180.00,DEFAULT_VEHTYPE,11.12,17.34,B2B1_0,0.00
94.00,26,101.60,218.28,0.00,DEFAULT_VEHTYPE,8.73,11.08,B2B3_0,0.00
94.00,27,213.35,398.40,90.00,DEFAULT_VEHTYPE,4.72,6.15,C4D4_0,0.00
94.00,31,298.40,299.69,180.00,DEFAULT_VEHTYPE,7.05,7.51,:D3_1_0,0.00
94.00,32,301.60,199.43,0.00,DEFAULT_VEHTYPE,4.70,6.63,:D2_9_0,0.00
94.00,33,100.98,193.74,352.62,DEFAULT_VEHTYPE,0.39,1.12,:B2_11_0,0.00
94.00,34,98.40,199.13,180.00,DEFAULT_VEHTYPE,6.52,8.07,:B2_1_0,0.00
94.00,35,392.68,298.40,90.00,DEFAULT_VEHTYPE,0.31,85.48,D3E3_0,0.00
94.00,36,101.60,162.67,0.00,DEFAULT_VEHTYPE,0.88,55.47,B1B2_0,0.00
94.00,38,201.60,172.74,0.00,DEFAULT_VEHTYPE,2.82,65.54,C1C2_0,0.00
94.00,40,198.40,275.67,180.00,DEFAULT_VEHTYPE,10.83,17.13,C3C2_0,0.00
94.00,41,398.40,262.68,180.00,DEFAULT_VEHTYPE,12.20,30.12,E3E2_0,0.00
94.00,43,201.60,286.64,0.00,DEFAULT_VEHTYPE,0.07,79.44,C2C3_0,0.00
94.00,45,296.56,-1.06,83.82,DEFAULT_VEHTYPE,0.18,3.80,:D0_7_0,0.00
94.00,46,282.74,1.60,270.00,DEFAULT_VEHTYPE,13.21,10.06,D0C0_0,0.00
94.00,47,101.60,185.81,0.00,DEFAULT_VEHTYPE,4.14,78.61,B1B2_0,0.00
94.00,49,298.40,327.99,180.00,DEFAULT_VEHTYPE,2.30,64.81,D4D3_0,0.00
94.00,5,201.60,199.88,0.00,DEFAULT_VEHTYPE,6.26,7.08,:C2_9_0,0.00
94.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
94.00,51,301.60,184.53,0.00,DEFAULT_VEHTYPE,4.21,77.33,D1D2_0,0.00
94.00,52,279.28,-1.60,90.00,DEFAULT_VEHTYPE,10.62,72.08,C0D0_0,0.00
94.00,53,146.07,101.60,270.00,DEFAULT_VEHTYPE,13.81,46.73,C1B1_0,0.00
94.00,54,201.60,185.69,0.00,DEFAULT_VEHTYPE,5.23,78.49,C1C2_0,0.00
94.00,55,122.51,1.60,270.00,DEFAULT_VEHTYPE,13.14,70.29,C0B0_0,0.00
94.00,56,199.47,294.13,327.95,DEFAULT_VEHTYPE,1.59,1.49,:C3_21_0,0.00
94.00,58,298.40,7.33,180.00,DEFAULT_VEHTYPE,0.71,85.47,D1D0_0,0.00
94.00,59,298.40,316.38,180.00,DEFAULT_VEHTYPE,4.07,76.42,D4D3_0,0.00
94.00,60,295.53,202.12,214.87,DEFAULT_VEHTYPE,6.17,6.23,:D2_0_0,0.00
94.00,61,298.40,337.90,180.00,DEFAULT_VEHTYPE,0.31,54.90,D4D3_0,0.00
94.00,62,68.74,298.40,90.00,DEFAULT_VEHTYPE,14.04,61.54,A3B3_0,0.00
94.00,63,361.56,-1.60,90.00,DEFAULT_VEHTYPE,13.10,54.36,D0E0_0,0.00
94.00,64,301.60,87.78,0.00,DEFAULT_VEHTYPE,12.02,80.58,D0D1_0,0.00
94.00,65,-1.60,109.23,180.00,DEFAULT_VEHTYPE,9.64,83.57,A2A1_0,0.00
94.00,66,301.60,45.03,0.00,DEFAULT_VEHTYPE,12.13,37.83,D0D1_0,0.00
94.00,67,91.78,298.40,90.00,DEFAULT_VEHTYPE,0.05,84.58,A3B3_0,0.00
94.00,68,1.60,253.49,0.00,DEFAULT_VEHTYPE,13.77,46.29,A2A3_0,0.00
94.00,69,298.40,215.75,180.00,DEFAULT_VEHTYPE,3.77,77.05,D3D2_0,0.00
94.00,70,101.60,271.25,0.00,DEFAULT_VEHTYPE,1.60,64.05,B2B3_0,0.00
94.00,71,197.43,98.40,90.00,DEFAULT_VEHTYPE,7.37,4.63,:C1_13_0,0.00
94.00,72,188.03,1.60,270.00,DEFAULT_VEHTYPE,12.55,4.77,C0B0_0,0.00
94.00,73,198.99,203.29,173.22,DEFAULT_VEHTYPE,0.00,3.97,:C2_2_0,0.00
94.00,74,193.90,-0.87,81.29,DEFAULT_VEHTYPE,0.14,1.32,:C0_8_0,0.00
94.00,75,398.40,182.33,180.00,DEFAULT_VEHTYPE,12.42,10.47,E2E1_0,0.00
94.00,76,201.60,60.96,0.00,DEFAULT_VEHTYPE,12.98,53.76,C0C1_0,0.00
94.00,77,37.58,398.40,90.00,DEFAULT_VEHTYPE,11.57,34.38,A4B4_0,0.00
94.00,78,154.71,398.40,90.00,DEFAULT_VEHTYPE,13.90,47.51,B4C4_0,0.00
94.00,79,101.60,173.10,0.00,DEFAULT_VEHTYPE,2.31,65.90,B1B2_0,0.00
94.00,8,101.60,320.68,0.00,DEFAULT_VEHTYPE,9.29,13.48,B3B4_0,0.00
94.00,80,-1.60,68.89,180.00,DEFAULT_VEHTYPE,13.75,23.91,A1A0_0,0.00
94.00,81,101.60,154.25,0.00,DEFAULT_VEHTYPE,0.07,47.05,B1B2_0,0.00
94.00,82,401.60,134.95,0.00,DEFAULT_VEHTYPE,13.00,27.75,E1E2_0,0.00
94.00,83,101.60,146.62,0.00,DEFAULT_VEHTYPE,2.16,39.42,B1B2_0,0.00
94.00,84,2.83,103.29,290.50,DEFAULT_VEHTYPE,7.34,4.85,:A1_3_0,0.00
94.00,85,401.60,288.00,0.00,DEFAULT_VEHTYPE,9.64,80.80,E2E3_0,0.00
94.00,86,281.58,98.40,90.00,DEFAULT_VEHTYPE,12.18,74.38,C1D1_0,0.00
94.00,87,232.68,401.60,270.00,DEFAULT_VEHTYPE,14.25,60.12,D4C4_0,0.00
94.00,88,51.21,198.40,90.00,DEFAULT_VEHTYPE,11.22,44.01,A2B2_0,0.00
94.00,89,234.17,-1.60,90.00,DEFAULT_VEHTYPE,8.62,26.97,C0D0_0,0.00
94.00,9,98.40,213.39,180.00,DEFAULT_VEHTYPE,4.96,79.41,B3B2_0,0.00
94.00,90,301.60,232.05,0.00,DEFAULT_VEHTYPE,7.40,24.85,D2D3_0,0.00
94.00,91,380.54,401.60,270.00,DEFAULT_VEHTYPE,5.98,16.26,E4D4_0,0.00
94.00,92,201.60,13.90,0.00,DEFAULT_VEHTYPE,1.60,6.70,C0C1_0,0.00
94.00,93,386.33,101.60,270.00,DEFAULT_VEHTYPE,1.37,6.47,E1D1_0,0.00
95.00,0,7.30,-1.60,91.45,DEFAULT_VEHTYPE,6.39,4.10,A0B0_0,0.00
95.00,10,298.40,167.02,180.00,DEFAULT_VEHTYPE,12.62,25.78,D2D1_0,0.00
95.00,12,101.60,288.53,0.00,DEFAULT_VEHTYPE,5.71,81.33,B2B3_0,0.00
95.00,14,201.60,231.87,0.00,DEFAULT_VEHTYPE,12.10,24.67,C2C3_0,0.00
95.00,15,298.40,263.34,180.00,DEFAULT_VEHTYPE,11.66,29.46,D3D2_0,0.00
95.00,19,301.60,332.04,0.00,DEFAULT_VEHTYPE,11.13,24.84,D3D4_0,0.00
95.00,2,301.60,176.07,0.00,DEFAULT_VEHTYPE,4.18,68.87,D1D2_0,0.00
95.00,22,98.40,221.60,180.00,DEFAULT_VEHTYPE,4.98,71.20,B3B2_0,0.00
95.00,24,301.60,223.49,0.00,DEFAULT_VEHTYPE,8.04,16.29,D2D3_0,0.00
95.00,25,98.40,163.74,180.00,DEFAULT_VEHTYPE,11.72,29.06,B2B1_0,0.00
95.00,26,101.60,229.25,0.00,DEFAULT_VEHTYPE,10.98,22.05,B2B3_0,0.00
95.00,27,219.45,398.40,90.00,DEFAULT_VEHTYPE,6.10,12.25,C4D4_0,0.00
95.00,31,298.40,290.67,180.00,DEFAULT_VEHTYPE,9.02,2.13,D3D2_0,0.00
95.00,32,301.60,206.07,0.00,DEFAULT_VEHTYPE,6.63,13.27,:D2_9_0,0.00
95.00,33,100.86,193.91,351.21,DEFAULT_VEHTYPE,0.21,1.33,:B2_11_0,0.00
95.00,34,98.40,191.28,180.00,DEFAULT_VEHTYPE,7.85,1.52,B2B1_0,0.00
95.00,35,392.69,298.40,90.00,DEFAULT_VEHTYPE,0.02,85.49,D3E3_0,0.00
95.00,36,101.60,164.65,0.00,DEFAULT_VEHTYPE,1.98,57.45,B1B2_0,0.00
95.00,38,201.60,177.32,0.00,DEFAULT_VEHTYPE,4.59,70.12,C1C2_0,0.00
95.00,40,198.40,262.44,180.00,DEFAULT_VEHTYPE,13.23,30.36,C3C2_0,0.00
95.00,41,398.40,250.22,180.00,DEFAULT_VEHTYPE,12.45,42.58,E3E2_0,0.00
95.00,43,201.60,287.65,0.00,DEFAULT_VEHTYPE,1.01,80.45,C2C3_0,0.00
95.00,45,298.38,-0.01,72.67,DEFAULT_VEHTYPE,2.11,1.84,:D0_10_0,0.00
95.00,46,270.01,1.60,270.00,DEFAULT_VEHTYPE,12.72,22.79,D0C0_0,0.00
95.00,47,101.60,186.24,0.00,DEFAULT_VEHTYPE,0.43,79.04,B1B2_0,0.00
95.00,49,298.40,324.75,180.00,DEFAULT_VEHTYPE,3.25,68.05,D4D3_0,0.00
95.00,5,201.60,208.14,0.00,DEFAULT_VEHTYPE,8.26,0.94,C2C3_0,0.00
95.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
95.00,51,301.60,190.28,0.00,DEFAULT_VEHTYPE,5.75,83.08,D1D2_0,0.00
95.00,52,286.16,-1.60,90.00,DEFAULT_VEHTYPE,6.87,78.96,C0D0_0,0.00
95.00,53,131.77,101.60,270.00,DEFAULT_VEHTYPE,14.29,61.03,C1B1_0,0.00
95.00,54,201.60,191.86,0.00,DEFAULT_VEHTYPE,6.17,84.66,C1C2_0,0.00
95.00,55,112.70,1.60,270.00,DEFAULT_VEHTYPE,9.81,80.10,C0B0_0,0.00
95.00,56,198.40,292.29,257.91,DEFAULT_VEHTYPE,2.25,0.51,C3C2_0,0.00
95.00,58,298.40,7.31,180.00,DEFAULT_VEHTYPE,0.03,85.49,D1D0_0,0.00
95.00,59,298.40,310.49,180.00,DEFAULT_VEHTYPE,5.89,82.31,D4D3_0,0.00
95.00,60,289.32,201.60,267.52,DEFAULT_VEHTYPE,6.28,3.48,D2C2_0,0.00
95.00,61,298.40,336.05,180.00,DEFAULT_VEHTYPE,1.85,56.75,D4D3_0,0.00
95.00,62,78.28,298.40,90.00,DEFAULT_VEHTYPE,9.54,71.08,A3B3_0,0.00
95.00,63,374.66,-1.60,90.00,DEFAULT_VEHTYPE,13.11,67.46,D0E0_0,0.00
95.00,64,301.60,99.56,0.00,DEFAULT_VEHTYPE,11.77,6.76,:D1_9_0,0.00
95.00,65,-1.16,104.13,174.95,DEFAULT_VEHTYPE,5.14,3.11,:A1_1_0,0.00
95.00,66,301.60,56.94,0.00,DEFAULT_VEHTYPE,11.91,49.74,D0D1_0,0.00
95.00,67,91.79,298.40,90.00,DEFAULT_VEHTYPE,0.02,84.59,A3B3_0,0.00
95.00,68,1.60,267.44,0.00,DEFAULT_VEHTYPE,13.95,60.24,A2A3_0,0.00
95.00,69,298.40,209.67,180.00,DEFAULT_VEHTYPE,6.09,83.13,D3D2_0,0.00
95.00,70,101.60,274.31,0.00,DEFAULT_VEHTYPE,3.06,67.11,B2B3_0,0.00
95.00,71,206.22,98.40,90.00,DEFAULT_VEHTYPE,8.79,13.42,:C1_13_0,0.00
95.00,72,175.69,1.60,270.00,DEFAULT_VEHTYPE,12.34,17.11,C0B0_0,0.00
95.00,73,198.99,203.29,173.22,DEFAULT_VEHTYPE,0.00,3.97,:C2_2_0,0.00
95.00,74,194.00,0.80,51.05,DEFAULT_VEHTYPE,1.91,1.79,:C0_11_0,0.00
95.00,75,398.40,168.77,180.00,DEFAULT_VEHTYPE,13.56,24.03,E2E1_0,0.00
95.00,76,201.60,74.13,0.00,DEFAULT_VEHTYPE,13.16,66.93,C0C1_0,0.00
95.00,77,50.90,398.40,90.00,DEFAULT_VEHTYPE,13.33,47.70,A4B4_0,0.00
95.00,78,167.81,398.40,90.00,DEFAULT_VEHTYPE,13.11,60.61,B4C4_0,0.00
95.00,79,101.60,177.73,0.00,DEFAULT_VEHTYPE,4.63,70.53,B1B2_0,0.00
95.00,8,101.60,332.05,0.00,DEFAULT_VEHTYPE,11.37,24.85,B3B4_0,0.00
95.00,80,-1.60,55.03,180.00,DEFAULT_VEHTYPE,13.86,37.77,A1A0_0,0.00
95.00,81,101.60,154.81,0.00,DEFAULT_VEHTYPE,0.55,47.61,B1B2_0,0.00
95.00,82,401.60,148.42,0.00,DEFAULT_VEHTYPE,13.47,41.22,E1E2_0,0.00
95.00,83,101.60,146.74,0.00,DEFAULT_VEHTYPE,0.12,39.54,B1B2_0,0.00
95.00,84,1.60,109.94,356.33,DEFAULT_VEHTYPE,6.92,2.74,A1A2_0,0.00
95.00,85,401.37,294.44,357.32,DEFAULT_VEHTYPE,6.45,1.65,:E3_4_0,0.00
95.00,86,289.26,98.40,90.00,DEFAULT_VEHTYPE,7.68,82.06,C1D1_0,0.00
95.00,87,219.20,401.60,270.00,DEFAULT_VEHTYPE,13.48,73.60,D4C4_0,0.00
95.00,88,64.69,198.40,90.00,DEFAULT_VEHTYPE,13.47,57.49,A2B2_0,0.00
95.00,89,244.87,-1.60,90.00,DEFAULT_VEHTYPE,10.70,37.67,C0D0_0,0.00
95.00,9,98.40,207.57,180.00,DEFAULT_VEHTYPE,5.81,85.23,B3B2_0,0.00
95.00,90,301.60,241.97,0.00,DEFAULT_VEHTYPE,9.91,34.77,D2D3_0,0.00
95.00,91,372.37,401.60,270.00,DEFAULT_VEHTYPE,8.17,24.43,E4D4_0,0.00
95.00,92,201.60,18.05,0.00,DEFAULT_VEHTYPE,4.16,10.85,C0C1_0,0.00
95.00,93,383.44,101.60,270.00,DEFAULT_VEHTYPE,2.89,9.36,E1D1_0,0.00
95.00,95,212.30,-1.60,90.00,DEFAULT_VEHTYPE,0.00,5.10,C0D0_0,0.00
96.00,0,15.07,-1.60,90.00,DEFAULT_VEHTYPE,7.76,11.87,A0B0_0,0.00
96.00,10,298.40,151.89,180.00,DEFAULT_VEHTYPE,15.13,40.91,D2D1_0,0.00
96.00,12,101.60,295.61,0.00,DEFAULT_VEHTYPE,7.08,2.81,:B3_9_0,0.00
96.00,14,201.60,244.67,0.00,DEFAULT_VEHTYPE,12.79,37.47,C2C3_0,0.00
96.00,15,298.40,251.24,180.00,DEFAULT_VEHTYPE,12.11,41.56,D3D2_0,0.00
96.00,19,301.60,344.49,0.00,DEFAULT_VEHTYPE,12.45,37.29,D3D4_0,0.00
96.00,2,301.60,182.12,0.00,DEFAULT_VEHTYPE,6.05,74.92,D1D2_0,0.00
96.00,22,98.40,215.98,180.00,DEFAULT_VEHTYPE,5.62,76.82,B3B2_0,0.00
96.00,24,301.60,233.61,0.00,DEFAULT_VEHTYPE,10.12,26.41,D2D3_0,0.00
96.00,25,98.40,152.74,180.00,DEFAULT_VEHTYPE,11.00,40.06,B2B1_0,0.00
96.00,26,101.60,241.59,0.00,DEFAULT_VEHTYPE,12.34,34.39,B2B3_0,0.00
96.00,27,228.14,398.40,90.00,DEFAULT_VEHTYPE,8.69,20.94,C4D4_0,0.00
96.00,31,298.40,280.13,180.00,DEFAULT_VEHTYPE,10.54,12.67,D3D2_0,0.00
96.00,32,301.60,214.27,0.00,DEFAULT_VEHTYPE,8.21,7.07,D2D3_0,0.00
96.00,33,100.86,193.91,351.17,DEFAULT_VEHTYPE,0.01,1.34,:B2_11_0,0.00
96.00,34,98.40,180.86,180.00,DEFAULT_VEHTYPE,10.42,11.94,B2B1_0,0.00
96.00,35,392.70,298.40,90.00,DEFAULT_VEHTYPE,0.01,85.50,D3E3_0,0.00
96.00,36,101.60,168.16,0.00,DEFAULT_VEHTYPE,3.51,60.96,B1B2_0,0.00
96.00,38,201.60,182.95,0.00,DEFAULT_VEHTYPE,5.63,75.75,C1C2_0,0.00
96.00,40,198.40,248.56,180.00,DEFAULT_VEHTYPE,13.87,44.24,C3C2_0,0.00
96.00,41,398.40,237.38,180.00,DEFAULT_VEHTYPE,12.85,55.42,E3E2_0,0.00
96.00,43,201.60,290.26,0.00,DEFAULT_VEHTYPE,2.60,83.06,C2C3_0,0.00
96.00,45,300.82,2.96,43.53,DEFAULT_VEHTYPE,3.95,5.79,:D0_10_0,0.00
96.00,46,257.45,1.60,270.00,DEFAULT_VEHTYPE,12.56,35.35,D0C0_0,0.00
96.00,47,101.60,186.55,0.00,DEFAULT_VEHTYPE,0.31,79.35,B1B2_0,0.00
96.00,49,298.40,319.73,180.00,DEFAULT_VEHTYPE,5.01,73.07,D4D3_0,0.00
96.00,5,201.60,218.82,0.00,DEFAULT_VEHTYPE,10.68,11.62,C2C3_0,0.00
96.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
96.00,51,301.60,197.58,0.00,DEFAULT_VEHTYPE,7.30,4.78,:D2_9_0,0.00
96.00,52,290.43,-1.60,90.00,DEFAULT_VEHTYPE,4.27,83.23,C0D0_0,0.00
96.00,53,116.87,101.60,270.00,DEFAULT_VEHTYPE,14.90,75.93,C1B1_0,0.00
96.00,54,201.60,199.20,0.00,DEFAULT_VEHTYPE,7.34,6.40,:C2_9_0,0.00
96.00,55,107.38,1.60,270.00,DEFAULT_VEHTYPE,5.31,85.42,C0B0_0,0.00
96.00,56,198.40,288.34,183.52,DEFAULT_VEHTYPE,3.94,4.46,C3C2_0,0.00
96.00,58,298.40,7.30,180.00,DEFAULT_VEHTYPE,0.00,85.50,D1D0_0,0.00
96.00,59,298.08,304.95,183.69,DEFAULT_VEHTYPE,5.56,2.27,:D3_0_0,0.00
96.00,60,281.27,201.60,270.00,DEFAULT_VEHTYPE,8.05,11.53,D2C2_0,0.00
96.00,61,298.40,332.41,180.00,DEFAULT_VEHTYPE,3.64,60.39,D4D3_0,0.00
96.00,62,83.31,298.40,90.00,DEFAULT_VEHTYPE,5.04,76.11,A3B3_0,0.00
96.00,63,387.85,-1.60,90.00,DEFAULT_VEHTYPE,13.19,80.65,D0E0_0,0.00
96.00,64,301.60,111.39,0.00,DEFAULT_VEHTYPE,11.84,4.19,D1D2_0,0.00
96.00,65,2.20,99.64,138.65,DEFAULT_VEHTYPE,5.86,4.89,:A1_9_0,0.00
96.00,66,301.60,68.24,0.00,DEFAULT_VEHTYPE,11.30,61.04,D0D1_0,0.00
96.00,67,91.80,298.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,A3B3_0,0.00
96.00,68,1.60,281.15,0.00,DEFAULT_VEHTYPE,13.71,73.95,A2A3_0,0.00
96.00,69,297.66,204.10,188.64,DEFAULT_VEHTYPE,5.70,3.23,:D2_0_0,0.00
96.00,70,101.60,279.12,0.00,DEFAULT_VEHTYPE,4.81,71.92,B2B3_0,0.00
96.00,71,216.52,98.40,90.00,DEFAULT_VEHTYPE,10.30,9.32,C1D1_0,0.00
96.00,72,163.11,1.60,270.00,DEFAULT_VEHTYPE,12.58,29.69,C0B0_0,0.00
96.00,73,198.99,203.29,173.22,DEFAULT_VEHTYPE,0.00,3.97,:C2_2_0,0.00
96.00,74,191.20,1.60,313.25,DEFAULT_VEHTYPE,3.04,1.60,C0B0_0,0.00
96.00,75,398.40,156.27,180.00,DEFAULT_VEHTYPE,12.50,36.53,E2E1_0,0.00
96.00,76,201.60,85.23,0.00,DEFAULT_VEHTYPE,11.10,78.03,C0C1_0,0.00
96.00,77,63.24,398.40,90.00,DEFAULT_VEHTYPE,12.34,60.04,A4B4_0,0.00
96.00,78,181.74,398.40,90.00,DEFAULT_VEHTYPE,13.92,74.54,B4C4_0,0.00
96.00,79,101.60,178.59,0.00,DEFAULT_VEHTYPE,0.86,71.39,B1B2_0,0.00
96.00,8,101.60,344.22,0.00,DEFAULT_VEHTYPE,12.16,37.02,B3B4_0,0.00
96.00,80,-1.60,40.86,180.00,DEFAULT_VEHTYPE,14.18,51.94,A1A0_0,0.00
96.00,81,101.60,156.69,0.00,DEFAULT_VEHTYPE,1.89,49.49,B1B2_0,0.00
96.00,82,401.60,161.93,0.00,DEFAULT_VEHTYPE,13.50,54.73,E1E2_0,0.00
96.00,83,101.60,147.06,0.00,DEFAULT_VEHTYPE,0.32,39.86,B1B2_0,0.00
96.00,84,1.60,119.24,0.00,DEFAULT_VEHTYPE,9.30,12.04,A1A2_0,0.00
96.00,85,398.32,300.05,324.46,DEFAULT_VEHTYPE,6.71,4.29,:E3_10_0,0.00
96.00,86,292.44,98.40,90.00,DEFAULT_VEHTYPE,3.18,85.24,C1D1_0,0.00
96.00,87,205.89,401.60,270.00,DEFAULT_VEHTYPE,13.31,1.31,:C4_0_0,0.00
96.00,88,77.15,198.40,90.00,DEFAULT_VEHTYPE,12.47,69.95,A2B2_0,0.00
96.00,89,257.19,-1.60,90.00,DEFAULT_VEHTYPE,12.33,49.99,C0D0_0,0.00
96.00,9,98.40,200.05,180.00,DEFAULT_VEHTYPE,7.52,7.15,:B2_1_0,0.00
96.00,90,301.60,254.22,0.00,DEFAULT_VEHTYPE,12.26,47.02,D2D3_0,0.00
96.00,91,362.20,401.60,270.00,DEFAULT_VEHTYPE,10.17,34.60,E4D4_0,0.00
96.00,92,201.60,24.78,0.00,DEFAULT_VEHTYPE,6.73,17.58,C0C1_0,0.00
96.00,93,378.58,101.60,270.00,DEFAULT_VEHTYPE,4.86,14.22,E1D1_0,0.00
96.00,95,214.58,-1.60,90.00,DEFAULT_VEHTYPE,2.28,7.38,C0D0_0,0.00
97.00,0,24.66,-1.60,90.00,DEFAULT_VEHTYPE,9.59,21.46,A0B0_0,0.00
97.00,10,298.40,137.25,180.00,DEFAULT_VEHTYPE,14.64,55.55,D2D1_0,0.00
97.00,12,101.60,304.71,0.00,DEFAULT_VEHTYPE,9.10,11.91,:B3_9_0,0.00
97.00,14,201.60,257.40,0.00,DEFAULT_VEHTYPE,12.73,50.20,C2C3_0,0.00
97.00,15,298.40,239.20,180.00,DEFAULT_VEHTYPE,12.03,53.60,D3D2_0,0.00
97.00,19,301.60,358.98,0.00,DEFAULT_VEHTYPE,14.49,51.78,D3D4_0,0.00
97.00,2,301.60,189.06,0.00,DEFAULT_VEHTYPE,6.93,81.86,D1D2_0,0.00
97.00,22,98.40,208.75,180.00,DEFAULT_VEHTYPE,7.23,84.05,B3B2_0,0.00
97.00,24,301.60,244.52,0.00,DEFAULT_VEHTYPE,10.91,37.32,D2D3_0,0.00
97.00,25,98.40,141.06,180.00,DEFAULT_VEHTYPE,11.68,51.74,B2B1_0,0.00
97.00,26,101.60,253.85,0.00,DEFAULT_VEHTYPE,12.26,46.65,B2B3_0,0.00
97.00,27,239.18,398.40,90.00,DEFAULT_VEHTYPE,11.04,31.98,C4D4_0,0.00
97.00,31,298.40,267.76,180.00,DEFAULT_VEHTYPE,12.37,25.04,D3D2_0,0.00
97.00,32,301.60,224.63,0.00,DEFAULT_VEHTYPE,10.36,17.43,D2D3_0,0.00
97.00,33,100.86,193.92,351.15,DEFAULT_VEHTYPE,0.00,1.34,:B2_11_0,0.00
97.00,34,98.40,168.78,180.00,DEFAULT_VEHTYPE,12.08,24.02,B2B1_0,0.00
97.00,35,392.70,298.40,90.00,DEFAULT_VEHTYPE,0.00,85.50,D3E3_0,0.00
97.00,36,101.60,170.47,0.00,DEFAULT_VEHTYPE,2.31,63.27,B1B2_0,0.00
97.00,38,201.60,190.96,0.00,DEFAULT_VEHTYPE,8.01,83.76,C1C2_0,0.00
97.00,40,198.40,234.85,180.00,DEFAULT_VEHTYPE,13.71,57.95,C3C2_0,0.00
97.00,41,398.40,224.63,180.00,DEFAULT_VEHTYPE,12.74,68.17,E3E2_0,0.00
97.00,45,301.60,8.56,5.93,DEFAULT_VEHTYPE,5.70,1.36,D0D1_0,0.00
97.00,46,244.59,1.60,270.00,DEFAULT_VEHTYPE,12.86,48.21,D0C0_0,0.00
97.00,47,101.60,186.60,0.00,DEFAULT_VEHTYPE,0.04,79.40,B1B2_0,0.00
97.00,49,298.40,314.59,180.00,DEFAULT_VEHTYPE,5.14,78.21,D4D3_0,0.00
97.00,5,201.60,229.73,0.00,DEFAULT_VEHTYPE,10.90,22.53,C2C3_0,0.00
97.00,50,191.80,198.40,90.00,DEFAULT_VEHTYPE,0.00,84.60,B2C2_0,0.00
97.00,51,301.60,205.62,0.00,DEFAULT_VEHTYPE,8.03,12.82,:D2_9_0,0.00
97.00,52,297.02,-1.60,90.00,DEFAULT_VEHTYPE,6.58,4.22,:D0_6_0,0.00
97.00,54,201.60,207.99,0.00,DEFAULT_VEHTYPE,8.79,0.79,C2C3_0,0.00
97.00,55,102.19,4.35,303.40,DEFAULT_VEHTYPE,6.27,6.09,:B0_3_0,0.00
97.00,56,198.40,282.66,180.00,DEFAULT_VEHTYPE,5.68,10.14,C3C2_0,0.00
97.00,58,298.40,7.30,180.00,DEFAULT_VEHTYPE,0.00,85.50,D1D0_0,0.00
97.00,59,293.37,301.68,241.91,DEFAULT_VEHTYPE,6.18,8.45,:D3_0_0,0.00
97.00,60,271.36,201.60,270.00,DEFAULT_VEHTYPE,9.91,21.44,D2C2_0,0.00
97.00,61,298.40,327.51,180.00,DEFAULT_VEHTYPE,4.90,65.29,D4D3_0,0.00
97.00,62,84.28,298.40,90.00,DEFAULT_VEHTYPE,0.97,77.08,A3B3_0,0.00
97.00,63,396.54,-1.60,90.00,DEFAULT_VEHTYPE,8.69,89.34,D0E0_0,0.00
97.00,64,301.60,123.62,0.00,DEFAULT_VEHTYPE,12.23,16.42,D1D2_0,0.00
